file_size,num_sections,machine_type,timestamp,subsystem,file_characteristics,file_entropy,section_entropy_mean,section_entropy_max,section_entropy_min,section_entropy_std,high_entropy_sections_count,num_imports,dll_count,imports_by_ordinal_count,suspicious_api_count,num_exports,num_delay_imports,address_of_entry_point,size_of_code,size_of_image,size_of_headers,checksum_stored,code_to_image_ratio,section_raw_size_mean,section_virtual_size_mean,aslr_enabled,dep_enabled,has_signature,checksum_mismatch,has_wx_section,has_debug_directory,has_resource_directory,has_tls_directory,has_relocations,resource_size,has_pdb,has_tls_callbacks,overlay_size,timestamp_age_years,code_section_ratio,mean_vr_raw_ratio,non_standard_section_count,has_packer_signature,Label
69024,2,34404,1341813352,3,34,5.8396,4.1892,5.3715,3.0069,1.1823,0,0,0,0,0,0,0,0,40448,65536,512,105272,0.6172,26368.0,26170.0,1,1,0,0,0,1,1,0,0,12192,0,0,15776,13.89,0.6126,0.9924,0,0,0
619992,6,34404,1343338715,3,34,6.0506,4.8455,6.2626,3.5708,0.8977,0,337,9,4,5,0,0,312736,364032,618496,1024,675433,0.5886,100522.6667,101341.5,1,1,0,0,0,1,1,0,1,1508,0,0,15832,13.84,0.5881,1.0235,0,0,0
67072,6,34404,1479536902,2,34,5.6717,3.5337,6.1845,1.0972,1.7852,0,128,27,1,1,0,0,38352,36864,86016,1024,72513,0.4286,11008.0,11056.1667,1,1,0,0,0,1,1,0,1,4368,0,0,0,9.52,0.4248,1.3582,0,0,0
42512,11,34404,0,2,39,6.0965,2.4882,5.9754,0.0,2.1401,0,81,7,0,2,0,0,5328,9216,61440,1024,48125,0.15,2327.2727,2305.0909,0,0,0,0,0,0,1,1,0,5016,0,1,15888,56.4,0.1467,0.5933,3,0,0
56720,11,34404,143392768,2,39,6.0695,2.523,6.0204,0.0,2.1322,0,130,10,0,2,0,0,5328,17408,77824,1024,101242,0.2237,3397.8182,3330.9091,0,0,0,0,0,0,1,1,0,5000,0,1,18320,51.86,0.2186,0.5944,3,0,0
350808,3,332,1328929463,2,258,6.614,3.6476,6.6026,0.1019,2.6866,0,1,1,0,0,0,0,324750,316928,360448,512,395226,0.8793,111616.0,111322.6667,1,1,0,0,0,1,1,0,1,17392,0,0,15448,14.29,0.8783,0.6738,0,0,0
53704,11,34404,10690,2,39,5.851,2.3444,5.8812,0.0,2.0186,0,157,12,0,2,0,0,5328,13824,69632,1024,105470,0.1985,3025.4545,3049.4545,0,0,0,0,0,0,1,1,0,4288,0,1,19400,56.4,0.1947,0.6093,3,0,0
543360,6,332,973786815,2,270,5.7846,4.7328,6.1402,3.6009,0.9535,0,341,8,2,3,14,0,314688,332800,581632,1024,590813,0.5722,88746.6667,93645.8333,0,0,0,0,1,0,1,0,1,127704,0,0,6784,25.55,0.5873,1.1349,0,0,0
36864,6,34404,1436498107,3,34,5.6443,3.6278,6.1169,1.0467,1.6266,0,69,5,0,0,0,0,22784,22016,98304,1024,68427,0.224,5973.3333,13015.6667,1,1,0,0,0,1,1,0,1,2024,1,0,0,10.89,0.2215,14.9716,0,0,0
23040,5,332,33402,3,783,5.9917,2.9809,6.1401,0.0,2.5382,0,43,3,0,1,0,0,4096,16384,36864,1024,26136,0.4444,4403.2,4216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,0.4308,0.6814,1,0,0
41984,6,34404,1436499022,3,34,5.3116,4.229,5.982,2.5144,1.081,0,85,20,0,2,0,0,17360,17408,61440,1024,45168,0.2833,6826.6667,6892.6667,1,1,0,0,0,1,1,0,1,1056,0,0,0,10.89,0.2833,0.9572,0,0,0
103936,6,34404,1436498049,2,34,6.3614,3.0343,6.4823,0.3014,2.3696,0,34,3,0,1,0,0,5216,3072,122880,1024,137404,0.025,17152.0,17062.0,1,1,0,0,0,1,1,0,1,95568,0,0,0,10.89,0.021,1.0428,0,0,0
324048,4,332,1430152656,2,259,6.4885,4.9912,6.668,4.2728,0.9798,0,246,12,6,3,0,0,137529,237568,335872,1024,327488,0.7073,79232.0,81727.25,0,1,0,0,0,1,1,0,0,7608,0,0,6096,11.09,0.7063,1.2892,0,0,0
101464,2,34404,1328931243,3,34,5.5047,3.8448,5.2618,2.4278,1.417,0,0,0,0,0,0,0,0,77824,98304,4096,163477,0.7917,40960.0,38344.0,1,1,0,0,0,1,1,0,0,1936,0,0,15448,14.29,0.7604,0.7166,0,0,0
136672,3,332,1343348885,3,258,6.1572,3.2098,5.9402,0.1019,2.3984,0,1,1,0,0,0,0,125566,117760,147456,512,145717,0.7986,40106.6667,39677.3333,1,1,0,0,0,1,1,0,1,1640,0,0,15840,13.84,0.796,0.607,0,0,0
249744,6,34404,1394855128,2,34,5.5227,4.691,5.973,3.8479,0.7962,0,468,16,243,2,0,0,38568,40448,258048,1024,286003,0.1567,40362.6667,40739.0,1,1,0,0,0,1,1,0,1,135132,0,0,6544,12.2,0.1549,1.1741,0,0,0
49664,9,34404,2231767553,3,559,5.8468,2.6231,6.1027,0.0,2.1863,0,108,3,0,1,0,0,5376,33792,86016,1024,70546,0.3929,5404.4444,5775.1111,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.3923,0.6493,2,0,0
358080,5,332,1439585786,3,258,6.2384,5.0077,6.6117,2.7261,1.2791,0,158,5,9,2,0,0,199804,198656,413696,1024,394288,0.4802,69836.8,79414.4,1,1,0,0,0,1,1,0,1,2344,0,0,7872,10.79,0.4801,1.1919,0,0,0
28672,9,34404,1342243588,3,559,5.4078,2.4858,5.8429,0.0,2.0973,0,100,3,0,1,0,0,5376,15360,57344,1024,38168,0.2679,3072.0,3080.8889,0,0,0,0,0,0,0,1,0,0,0,1,0,13.87,0.2617,0.6341,2,0,0
40392,5,332,1343345674,2,290,6.3662,4.3313,5.4939,2.7555,0.9883,0,233,6,164,2,0,0,9515,9216,36864,1024,53216,0.25,4710.4,4690.8,1,1,0,0,0,1,1,0,1,6648,1,0,15816,13.84,0.2445,1.2856,0,0,0
56160,7,34404,1436498343,2,34,5.8722,3.9198,5.9495,0.0,1.7284,0,92,9,0,0,0,0,18896,17920,69632,1024,90646,0.2574,6656.0,6682.5714,1,1,0,0,0,1,1,0,1,3280,0,0,8544,10.89,0.25,0.983,1,0,0
39424,6,332,1436498751,2,258,6.0579,3.6846,6.244,0.2467,2.5224,0,117,29,0,2,0,5,26608,25088,61440,1024,79035,0.4083,6400.0,6630.3333,1,1,0,0,0,1,1,0,1,4416,1,0,0,10.89,0.4027,1.7532,1,0,0
122552,8,332,1988378184,2,33166,6.7511,4.0087,6.5377,0.0,2.5188,0,97,5,0,2,7,0,4096,53248,143360,1024,126855,0.3714,14336.0,17408.0,0,0,0,0,0,0,1,1,1,41472,0,1,6328,0.0,0.3714,3.7685,0,0,0
80472,5,34404,1328933625,2,34,6.1907,4.2037,5.9685,2.0416,1.253,0,104,6,4,2,0,3,39952,52224,81920,1024,90466,0.6375,12800.0,13473.6,1,1,0,0,0,1,1,0,1,1708,0,0,15448,14.29,0.6334,1.0577,0,0,0
58336,3,332,1343344600,3,258,6.3934,3.3149,5.9049,0.0815,2.4205,0,1,1,0,0,0,0,47310,39424,65536,512,80731,0.6016,13994.6667,13640.0,1,1,0,0,0,1,1,0,1,1784,0,0,15840,13.84,0.597,0.629,0,0,0
178776,5,34404,1328935658,3,34,6.0381,4.4501,5.8812,1.9858,1.3437,0,187,8,23,2,2,0,48308,140800,212992,1024,186651,0.6611,32460.8,40051.2,1,1,0,0,0,1,1,0,1,8128,0,0,15448,14.29,0.6602,2.4888,0,0,0
388080,5,332,1343348767,2,290,6.4179,5.0183,6.3349,3.6936,0.953,0,159,11,5,3,0,0,185413,334336,397312,1024,431794,0.8415,74240.0,76734.4,1,1,0,0,0,1,1,0,1,1536,0,0,15856,13.84,0.8412,1.239,0,0,0
494080,6,34404,1474099132,2,34,5.8192,4.2728,6.1794,0.4609,1.837,0,205,12,17,3,0,0,52240,50688,512000,1024,501661,0.099,82176.0,82140.1667,1,1,0,0,0,1,1,0,1,413904,0,0,0,9.69,0.0981,1.4669,0,0,0
29184,5,332,1484797874,2,258,5.8764,4.3565,6.0573,1.1452,1.6808,0,163,3,0,1,3,0,13579,11264,40960,1024,72153,0.275,5632.0,5728.0,1,1,0,0,0,1,1,0,1,3936,0,0,0,9.35,0.2708,1.3719,0,0,0
329496,5,34404,1266297911,2,35,5.9951,4.8609,6.0338,3.6883,0.8109,0,130,8,1,2,0,0,122080,231424,348160,1024,372570,0.6647,64512.0,66773.2,0,0,0,0,0,1,1,0,0,3720,0,0,5912,16.28,0.6646,1.2271,0,0,0
92792,11,34404,6977568,2,39,5.949,2.6858,5.8759,0.0,2.2393,0,314,13,0,2,0,0,5328,28672,98304,1024,112016,0.2917,5864.7273,5823.6364,0,0,0,0,0,0,1,1,0,5016,0,1,27256,56.18,0.2865,0.6345,3,0,0
30720,5,332,45732,3,783,6.2511,3.0746,6.3094,0.0,2.6046,0,48,3,0,1,0,0,4096,22528,49152,1024,89434,0.4583,5939.2,5862.4,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,0.4536,0.7083,1,0,0
84312,3,332,1298078217,2,258,5.8079,3.4681,5.7646,0.1019,2.4324,0,1,1,0,0,0,0,73374,65536,98304,512,105362,0.6667,25941.3333,25565.3333,1,1,0,0,0,1,1,0,1,11496,0,0,5976,15.27,0.6631,0.6648,0,0,0
32768,5,332,45878,3,783,6.1654,3.0691,6.1776,0.0,2.5891,0,67,3,0,1,0,0,4096,23552,49152,1024,47354,0.4792,6348.8,6244.8,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,0.4751,0.7116,1,0,0
65792,11,34404,13047840,2,39,6.0326,2.5675,5.9227,0.0,2.186,0,185,12,0,2,0,0,5328,19456,77824,1024,95984,0.25,4002.9091,4077.8182,0,0,0,0,0,0,1,1,0,5000,0,1,20736,55.99,0.2472,0.6225,3,0,0
148480,9,34404,0,3,559,5.5519,2.8446,6.2714,0.0,2.2228,0,93,2,0,1,0,0,5376,40448,176128,1024,203229,0.2297,16384.0,16479.5556,0,0,0,0,0,0,0,1,0,0,0,1,0,56.4,0.2287,0.7245,2,0,0
57200,11,34404,16513056,2,39,6.1183,2.5937,6.0408,0.0,2.1796,0,124,11,0,2,0,0,5328,17920,77824,1024,69893,0.2303,3444.3636,3429.4545,0,0,0,0,0,0,1,1,0,5008,0,1,18288,55.88,0.2273,0.6205,3,0,0
143360,9,34404,159972,3,559,5.6713,2.8783,5.5821,0.0,2.1783,0,241,3,0,1,0,0,5376,111104,176128,1024,170039,0.6308,15815.1111,16053.7778,0,0,0,0,0,0,0,1,0,0,0,1,0,56.4,0.6287,0.7473,2,0,0
200192,7,332,1482202002,2,258,6.4255,4.1242,6.8217,0.0204,2.6588,0,209,13,0,2,0,0,67940,64512,221184,1024,0,0.2917,28452.5714,28358.8571,1,1,0,0,0,1,1,1,1,4824,0,1,0,9.44,0.2911,0.884,1,0,0
83456,6,332,1436498657,3,258,4.4992,3.8131,6.6127,0.208,2.6301,0,110,23,3,1,23,5,39296,38400,122880,1024,117824,0.3125,13738.6667,17397.1667,1,1,0,0,0,1,1,0,1,2016,0,0,0,10.89,0.3119,0.9312,1,0,0
83784,3,332,1211339884,3,270,5.0571,2.8785,5.2297,0.0164,2.1588,0,1,1,0,0,0,0,71742,65536,90112,4096,85296,0.7273,24576.0,22146.6667,0,0,0,0,0,1,1,0,1,2872,0,0,5960,18.02,0.7053,0.558,0,0,0
112064,3,332,1487598633,2,34,5.8893,3.4827,5.5308,0.1019,2.4083,0,1,1,0,0,0,0,99334,91648,122880,512,143114,0.7458,32256.0,31794.6667,1,1,0,0,0,1,1,0,1,4224,0,0,14784,9.27,0.7418,0.6449,0,0,0
101888,9,34404,0,3,559,6.066,2.8278,6.2413,0.0,2.2909,0,107,4,0,1,0,0,5376,66048,139264,1024,122918,0.4743,11207.1111,12552.4444,0,0,0,0,0,0,0,1,0,0,0,1,0,56.4,0.4719,0.7046,2,0,0
37376,5,332,54004,3,783,6.2321,3.0233,6.2885,0.0,2.5991,0,58,3,0,1,0,0,4096,29184,57344,1024,69709,0.5089,7270.4,7136.8,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,0.5035,0.6899,1,0,0
59832,11,34404,0,2,39,6.2241,2.6076,6.088,0.0,2.2105,0,106,7,0,2,0,0,5328,23552,81920,1024,78124,0.2875,3816.7273,3827.2727,0,0,0,0,0,0,1,1,0,5000,0,1,16824,56.4,0.2866,0.6226,3,0,0
41584,11,34404,0,2,39,6.012,2.385,5.9036,0.0,2.0797,0,73,6,0,2,0,0,5328,8704,61440,1024,43967,0.1417,2280.7273,2183.6364,0,0,0,0,0,0,1,1,0,5016,0,1,15472,56.4,0.1368,0.5651,3,0,0
308224,5,332,333174,3,783,6.518,3.3638,6.3959,0.0,2.7991,0,129,3,0,1,0,0,4096,256512,335872,1024,333657,0.7637,61440.0,64323.2,0,0,0,0,0,0,0,0,0,0,0,0,0,56.39,0.7637,0.7226,1,0,0
41984,6,34404,1436497990,2,34,5.751,3.6877,5.989,1.0668,1.5733,0,86,17,0,1,3,0,26224,25088,61440,1024,75172,0.4083,6826.6667,6886.1667,1,1,0,0,0,1,1,0,1,1080,1,0,0,10.89,0.4061,1.4656,0,0,0
674376,3,332,1461235709,2,258,6.293,3.9871,6.1245,0.1019,2.7518,0,1,1,0,0,0,0,448078,440320,688128,512,731625,0.6399,221184.0,220717.3333,1,1,0,0,0,0,1,0,1,222248,0,0,10312,10.1,0.6393,0.6734,0,0,0
30672,3,332,1343349317,3,258,6.6354,3.0945,5.6359,0.0815,2.2919,0,1,1,0,0,0,0,19934,11776,40960,512,86849,0.2875,4778.6667,4456.0,1,1,0,0,0,1,1,0,1,1608,0,0,15824,13.84,0.2868,0.6021,0,0,0
69064,3,332,1343256518,2,290,6.0115,3.0241,5.4259,0.0815,2.2151,0,1,1,0,0,0,0,58814,50688,81920,512,101246,0.6188,17749.3333,17410.6667,1,1,0,0,0,1,1,0,1,1592,0,0,15304,13.84,0.618,0.5999,0,0,0
38400,6,34404,1436498253,3,34,5.7496,3.7252,6.2076,0.8196,1.6022,0,112,24,1,1,0,0,22752,20992,57344,1024,53492,0.3661,6229.3333,6255.3333,1,1,0,0,0,1,1,0,1,1800,1,0,0,10.89,0.3661,1.3029,0,0,0
61016,4,332,1328931506,3,290,6.4972,4.0009,6.165,2.3161,1.3952,0,144,9,2,2,4,0,14203,37376,61440,1024,80430,0.6083,11136.0,12389.5,1,1,0,0,0,1,1,0,1,2476,0,0,15448,14.29,0.602,3.8568,0,0,0
45056,5,332,58102,3,783,6.2332,3.0973,6.2591,0.0,2.6508,0,59,3,0,1,0,0,4096,33280,61440,1024,55248,0.5417,8806.4,8608.0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,0.534,0.6871,1,0,0
54248,3,332,1343348450,3,258,6.3357,3.1482,5.7558,0.0815,2.3391,0,1,1,0,0,0,0,43390,35328,65536,512,91975,0.5391,12629.3333,12290.6667,1,1,0,0,0,1,1,0,1,1656,0,0,15848,13.84,0.5372,0.6095,0,0,0
342720,6,332,1504860031,2,258,5.9648,3.9925,6.6462,0.0204,2.569,0,118,3,0,3,0,2,61491,136192,344064,1024,395641,0.3958,54272.0,53972.5,1,1,0,1,0,1,0,1,1,0,0,1,16064,8.72,0.3949,0.8178,1,0,0
26048,3,332,1343349327,3,258,6.7781,3.2397,5.5794,0.0815,2.3179,0,1,1,0,0,0,0,14782,6656,32768,512,51654,0.2031,3242.6667,2909.3333,1,1,0,0,0,1,1,0,1,2120,1,0,15808,13.84,0.2013,0.6142,0,0,0
88152,5,34404,1328933617,3,34,6.2818,3.609,5.9474,1.6632,1.6802,0,151,11,2,2,4,0,26788,65024,94208,1024,140238,0.6902,14336.0,15963.2,1,1,0,0,0,1,1,0,1,1700,0,0,15448,14.29,0.6876,4.5606,0,0,0
40928,3,332,1343348872,3,258,6.3514,3.0982,5.4731,0.0815,2.2474,0,1,1,0,0,0,0,29822,22016,49152,512,102291,0.4479,8192.0,7805.3333,1,1,0,0,0,1,1,0,1,1768,0,0,15840,13.84,0.4402,0.6232,0,0,0
49080,7,332,1436499000,2,258,6.3767,3.5537,6.3654,0.0,2.309,0,104,19,1,1,0,24,23920,27136,61440,1024,78097,0.4417,5558.8571,5466.0,1,1,0,0,0,1,1,0,1,4112,0,0,9144,10.89,0.4391,1.1027,2,0,0
298320,3,332,1298078222,2,258,6.7946,4.0693,6.8079,0.1019,2.8723,0,1,1,0,0,0,0,287662,279552,319488,512,324214,0.875,97280.0,96986.6667,1,1,0,0,0,1,1,0,1,11472,0,0,5968,15.27,0.8748,0.6658,0,0,0
48504,3,332,1464997084,3,258,5.2581,2.6316,5.7637,0.0131,2.3756,0,1,1,0,0,0,0,35278,28672,57344,4096,78593,0.5,12288.0,9597.3333,1,1,0,0,0,1,1,0,1,1688,0,0,7544,9.98,0.4724,0.4533,0,0,0
29696,5,332,41730,3,783,6.0313,2.9281,6.1703,0.0,2.5087,0,60,3,0,1,0,0,4096,22016,45056,1024,53181,0.4886,5734.4,5504.8,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,0.4806,0.6717,1,0,0
38400,6,34404,1436498312,3,34,5.595,3.8112,6.0598,2.1769,1.321,0,116,21,12,0,0,0,22240,20480,57344,1024,58308,0.3571,6229.3333,6668.0,1,1,0,0,0,1,1,0,1,1288,0,0,0,10.89,0.3499,1.1819,0,0,0
41472,6,34404,1436498704,2,34,5.8877,3.7564,6.1483,0.3748,1.7981,0,111,11,4,1,0,0,27808,26112,61440,1024,79243,0.425,6741.3333,6739.5,1,1,0,0,0,1,1,0,1,2504,1,0,0,10.89,0.418,1.2661,0,0,0
52528,11,34404,15603744,2,39,6.0343,2.5654,5.9315,0.0,2.1323,0,125,10,0,2,0,0,5328,13312,73728,1024,70064,0.1806,3025.4545,2993.4545,0,0,0,0,0,0,1,1,0,5000,0,1,18224,55.91,0.1772,0.6177,3,0,0
54064,11,34404,36268064,2,39,5.9627,2.4439,5.9233,0.0,2.1018,0,138,11,0,2,0,0,5328,13824,73728,1024,105880,0.1875,3118.5455,3062.9091,0,0,0,0,0,0,1,1,0,5000,0,1,18736,55.26,0.185,0.6365,3,0,0
79544,7,34404,1436498411,2,34,6.1979,3.7009,6.1019,0.0,1.9241,0,128,23,2,1,0,0,17440,41984,90112,1024,138973,0.4659,9874.2857,9967.0,1,1,0,0,0,1,1,0,1,2144,1,0,9400,10.89,0.4649,1.1506,1,0,0
245952,2,332,1504844046,2,8450,3.7967,2.1918,3.3481,1.0356,1.1563,0,0,0,0,0,0,0,0,0,237568,512,265101,0.0,114688.0,114268.0,1,1,0,0,0,1,1,0,0,228424,0,0,16064,8.72,0.0,0.6084,0,0,0
54224,5,332,1343334899,3,290,6.6213,4.3043,6.0358,1.3709,1.5679,0,100,7,2,2,0,0,10941,29696,53248,1024,79124,0.5577,7475.2,7412.4,1,1,0,0,0,1,1,0,1,1492,0,0,15824,13.84,0.5506,1.2096,0,0,0
50536,11,34404,0,2,39,6.0395,2.4948,5.9152,0.0,2.1372,0,114,10,0,2,0,0,5328,12800,69632,1024,60649,0.1838,2885.8182,2856.3636,0,0,0,0,0,0,1,1,0,5016,0,1,17768,56.4,0.1832,0.5979,3,0,0
49152,2,34404,1430973521,3,302,4.7569,3.5884,5.2878,1.8889,1.6994,0,0,0,0,0,0,0,0,40960,57344,4096,109574,0.7143,22528.0,20162.0,1,1,0,0,0,1,1,0,0,1528,0,0,0,11.06,0.6765,0.6601,0,0,0
59488,11,34404,1600585730,2,39,6.0206,2.5504,5.9544,0.0,2.1482,0,159,10,0,2,0,0,5328,16896,77824,1024,123343,0.2171,3537.4545,3524.0,0,0,0,0,0,0,1,1,0,5000,0,1,19552,5.69,0.2152,0.6467,3,0,0
48840,6,332,1504845261,2,258,6.0626,3.8738,6.1498,1.644,1.7905,0,64,11,1,3,0,10,6598,6656,49152,1024,79893,0.1354,5290.6667,5193.6667,1,1,0,0,0,1,1,0,1,15916,1,0,16072,8.72,0.1287,1.1125,1,0,0
2226160,5,332,1503574016,2,290,6.1321,5.3317,6.6717,3.5844,1.1334,0,449,4,1,7,2,256,4807,1192448,2248704,1024,2243453,0.5303,443494.4,446875.6,1,1,0,0,0,1,1,0,1,642680,0,0,7664,8.76,0.5301,1.1918,0,0,0
64448,3,332,1343343019,2,258,6.555,3.3308,6.2668,0.0815,2.5348,0,1,1,0,0,0,0,54174,46080,73728,512,70036,0.625,16213.3333,15890.6667,1,1,0,0,0,1,1,0,1,1672,0,0,15296,13.84,0.6238,0.6126,0,0,0
33152,4,332,1267348322,2,258,6.2571,5.1086,5.9678,3.4532,0.977,0,112,6,50,3,0,16,8650,10752,40960,1024,36394,0.2625,6528.0,6533.75,1,1,0,0,0,1,1,0,1,13040,0,0,6016,16.25,0.2577,1.3738,0,0,0
79360,6,332,1436499210,3,258,6.4119,3.794,6.7536,0.2194,2.6193,0,116,19,0,1,0,4,65984,65024,98304,1024,97020,0.6615,13056.0,12932.6667,1,1,0,0,0,1,1,0,1,2120,0,0,0,10.89,0.6563,1.1192,1,0,0
308736,9,34404,334760,3,559,6.3574,3.2348,6.296,0.0,2.3677,0,154,5,0,3,0,0,5376,174080,348160,1024,372913,0.5,34190.2222,35630.6667,0,0,0,0,0,0,0,1,0,0,0,1,0,56.39,0.4987,0.7831,2,0,0
41472,5,332,1436499388,2,258,6.1404,4.8056,6.3448,2.9895,1.4285,0,123,8,2,0,0,0,30528,32256,53248,1024,54326,0.6058,8089.6,8190.0,1,1,0,0,0,1,1,0,1,1328,0,0,0,10.88,0.6047,1.1539,0,0,0
535328,7,34404,1499373678,2,34,6.7594,5.0732,7.6382,1.8643,1.7592,1,869,7,0,2,4,0,176308,225280,557056,1024,575892,0.4044,75337.1429,76428.5714,1,1,0,0,0,1,1,0,1,128296,0,0,6944,8.89,0.4039,1.0638,1,0,0
40960,9,34404,63200,3,559,5.8334,2.6945,6.2221,0.0,2.203,0,82,3,0,1,0,0,5376,28672,73728,1024,96348,0.3889,4437.3333,5075.1111,0,0,0,0,0,0,0,1,0,0,0,1,0,56.4,0.3872,0.715,2,0,0
76656,11,34404,15259680,2,39,6.2352,2.7329,6.0987,0.0,2.1976,0,137,10,0,2,0,0,5328,35328,94208,1024,106258,0.375,5166.5455,5240.7273,0,0,0,0,0,0,1,1,0,4992,0,1,18800,55.92,0.3749,0.6512,3,0,0
19968,11,34404,2687016992,3,558,4.8538,2.2258,6.0117,0.0,1.8051,0,69,6,0,1,3,0,5376,8192,53248,1024,44149,0.1538,1722.1818,1649.4545,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,0.1537,0.5356,2,0,0
460800,5,332,1439586044,3,258,6.2579,4.8443,6.5731,1.8966,1.5643,0,232,7,4,2,0,0,25244,265216,487424,1024,495106,0.5441,91955.2,93988.0,1,1,0,0,0,1,1,0,1,424,0,0,0,10.79,0.5433,1.0181,0,0,0
31744,9,34404,51104,3,559,5.5091,2.5886,5.9943,0.0,2.0452,0,108,5,0,1,0,0,5376,17920,61440,1024,57525,0.2917,3413.3333,3558.6667,0,0,0,0,0,0,0,1,0,0,0,1,0,56.4,0.2867,0.7057,2,0,0
71680,7,34404,1436497985,2,34,5.756,3.3196,6.1548,0.6457,1.9711,0,96,4,0,1,0,12,27344,28160,90112,1024,108538,0.3125,10093.7143,10126.4286,1,1,0,0,0,1,1,0,1,28112,0,0,0,10.89,0.3113,1.2421,1,0,0
27096,3,332,1343347391,2,258,6.7611,3.1282,5.7171,0.0815,2.3234,0,1,1,0,0,0,0,16142,8192,32768,512,49417,0.25,3584.0,3202.6667,1,1,0,0,0,1,1,0,1,1640,1,0,15832,13.84,0.2428,0.5985,0,0,0
87936,6,34404,1263177936,2,34,6.0597,4.4026,6.1054,3.2955,0.8438,0,119,6,0,3,0,0,58628,57344,98304,1024,89527,0.5833,13482.6667,13805.6667,1,1,0,0,0,1,1,0,1,2048,0,0,6016,16.38,0.5798,1.9721,0,0,0
118784,4,332,1009847899,3,259,5.995,4.4565,6.4437,1.5786,1.8517,0,83,1,0,3,0,0,6776,61440,122880,4096,0,0.5,28672.0,27565.25,0,0,0,0,0,0,1,0,0,31872,0,0,0,24.4,0.4763,1.0037,0,0,0
36880,3,332,1343335854,2,258,6.5167,3.0596,5.7027,0.0815,2.307,0,1,1,0,0,0,0,25758,17920,49152,512,57257,0.3646,6826.6667,6405.3333,1,1,0,0,0,1,1,0,1,1632,0,0,15888,13.84,0.3575,0.6003,0,0,0
41840,6,34404,1394853489,3,34,6.0951,3.6788,6.1754,1.0689,1.5999,0,83,4,0,1,0,0,20496,19456,53248,1024,103291,0.3654,5717.3333,5663.6667,1,1,0,0,0,1,1,0,1,2400,0,0,6512,12.2,0.3598,1.2689,0,0,0
136704,5,34404,1475242567,3,35,6.1975,4.9636,6.2907,3.6725,0.8379,0,132,3,0,0,0,0,96124,95744,151552,1024,0,0.6318,27136.0,26993.0,0,1,0,0,0,1,1,0,0,480,0,0,0,9.66,0.6301,0.9604,0,0,0
90904,11,34404,34068512,2,39,5.7587,2.5972,6.0384,0.0,2.1752,0,196,14,0,2,0,0,5328,33792,106496,1024,93040,0.3173,6190.5455,6215.2727,0,0,0,0,0,0,1,1,0,5016,0,1,21784,55.33,0.315,0.6931,3,0,0
462784,6,34404,1487839037,2,34,6.6257,5.1985,6.4807,3.1624,1.1335,0,137,4,0,2,0,0,42396,210944,471040,1024,493286,0.4478,74496.0,76329.1667,1,1,0,0,0,1,1,0,1,150488,0,0,14784,9.26,0.4474,1.2321,0,0,0
71824,8,34404,1436498344,2,34,6.2874,2.9722,6.0949,0.0,2.1758,0,138,20,10,2,0,1,40432,39424,86016,1024,93147,0.4583,7680.0,7652.5,1,1,0,0,0,1,1,0,1,2312,1,0,9360,10.89,0.4538,1.2541,2,0,0
134144,5,332,168858,3,783,6.4752,3.3146,6.4131,0.0,2.7559,0,74,3,0,1,0,0,4096,117760,172032,1024,174015,0.6845,26624.0,30661.6,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,0.6822,0.7328,1,0,0
464072,3,332,1504852466,2,258,6.6655,3.238,6.6968,0.1019,2.702,0,1,1,0,0,0,0,434974,427008,475136,512,489388,0.8987,149162.6667,148877.3333,1,1,0,0,0,1,1,0,1,19832,0,0,16072,8.72,0.8982,0.672,0,0,0
56320,7,34404,1473221722,2,34,5.7732,3.2568,6.1086,0.0815,1.9487,0,91,21,0,1,0,1,32384,33280,77824,1024,105870,0.4276,7899.4286,7883.8571,1,1,0,0,0,1,1,0,1,2472,1,0,0,9.72,0.4212,1.1989,1,0,0
91352,11,34404,16013344,2,39,6.1333,2.7796,6.0159,0.0,2.1942,0,198,13,0,2,0,0,5328,40448,106496,1024,101966,0.3798,6237.0909,6333.0909,0,0,0,0,0,0,1,1,0,5016,0,1,21720,55.9,0.376,0.668,3,0,0
73216,6,34404,1436498308,2,34,5.683,3.9327,6.1426,0.476,1.7357,0,120,12,8,0,5,0,35168,33280,94208,1024,124359,0.3533,12032.0,12075.6667,1,1,0,0,0,1,1,0,1,24864,1,0,0,10.89,0.3528,1.2949,0,0,0
765440,6,34404,1484591818,3,34,6.2633,5.1777,6.2205,4.0997,0.7629,0,518,5,0,1,0,0,591704,594944,786432,1024,830797,0.7565,127402.6667,127996.0,1,1,0,0,0,0,1,0,1,964,0,0,0,9.36,0.7565,1.073,0,0,0
17776,3,332,1502728853,3,258,5.914,2.8066,4.772,0.0815,1.9888,0,1,1,0,0,0,0,15598,7680,32768,512,72382,0.2344,3413.3333,3024.0,1,1,0,0,0,0,1,0,1,1648,0,0,7024,8.79,0.2262,0.5977,0,0,0
